,text
5752,@realDonaldTrump looks bored. Did the crowd not give you the appropriate amount of adoration? Or do you finally see… https://t.co/4bGGA4AMY1
5753,RT @HKrassenstein: @realDonaldTrump You literally refused to say Democrats are not part of a satanic cult that’s raping children.
5754,@realDonaldTrump https://t.co/Z0jPZnw575
5755,RT @EugJHawk: @realDonaldTrump #BLM #DesperateTrumpWillDoAnything #GOPLetHimInfectUs #2MillionDeadPerYearWithTrumpsHerdImmunity #TrumpGenoc…
5756,@realDonaldTrump Biden DOEs  Condemn violence by any group. Antifa. Proud Boys. Police. Etc. you don’t. What does Y… https://t.co/RkktKI0fjv
5757,"@realDonaldTrump And you call women like Harris, “Monsters”. Also calling some countries “shithole”. So hypocritica… https://t.co/GN31OkxBWx"
5758,"@realDonaldTrump Mr President,for 20 years i had submitted in dv lottery,and for 20 years i didn't won or accepted… https://t.co/XVQRsUUnYV"
5759,RT @_ReaalAmerican_: @realDonaldTrump https://t.co/K5hAZ1xKO6
5760,RT @scientificrealm: @realDonaldTrump @Varneyco @FoxBusiness https://t.co/3tXt9D9VY4
5761,"@realDonaldTrump ""That live in gated communities,"" said the man who lives in a secure penthouse at the top of a Man… https://t.co/CLLN8hswFP"
5762,"@realDonaldTrump Great!  Fortunately, there’s nothing more important that rump should be doing in the midst of the… https://t.co/vLXRVA8UcI"
5763,RT @dvillella: @realDonaldTrump @NBCNews Here's a 'very good review'.   https://t.co/6MgTG1KQS6
5764,"@realDonaldTrump Mr President,for 20 years i had submitted in dv lottery,and for 20 years i didn't won or accepted… https://t.co/7LYmCkwhfp"
5765,@realDonaldTrump https://t.co/EQPWmY4bM3
5766,@realDonaldTrump We lose Everything if we choose you...
5767,RT @joeldietrich: @realDonaldTrump That’s you. You are the super predator. Women know this. https://t.co/nwBMofFE6m
5768,RT @judgeyourself99: @realDonaldTrump Trump is a SUPER PREDATOR #SuperPredatorTrump https://t.co/zrd3bwfm9V
5769,@realDonaldTrump Doing the Hippo jig again?
5770,@realDonaldTrump https://t.co/lF0XS8lsQ6
5771,@realDonaldTrump juste de valeur qu'il n'y es pas de traducteur en français 😭😭
5772,@realDonaldTrump @POTUS @SenatorCollins #TheWayISeeIt   get a box of tissue and watch @PeteSouza  beautiful tribute… https://t.co/YYaxg2CJ4D
5773,@realDonaldTrump so #bunkerboy you said you owe such a small amount and don't mind saying to whom. So say and relea… https://t.co/saHMZwZVNa
5774,RT @DaxGigandet: @realDonaldTrump VOTE BIDEN!!
5775,"@realDonaldTrump ""Trump is the most flawed person""  Marine Gen. John Kelly"
5776,@realDonaldTrump don’t care https://t.co/4e9Ej4dPPH
5777,@realDonaldTrump https://t.co/Koydu9R1tG
5778,@realDonaldTrump Its AMAZING TWITTER.   ALL I FOLLOW IS CONSERVATIVES YET IN MY WHO TO FOLLOW SECTION ITS JILL BIDE… https://t.co/lYqwHIIEPc
5779,@realDonaldTrump Canadians are backing you. We're facing Trudeau and his globalist agenda. You're the only one fighting it
5780,"RT @HKrassenstein: @realDonaldTrump Florida wants a President who will protect our waterways, and environment. That’s why we are voting for…"
5781,"@realDonaldTrump Mr President,for 20 years i had submitted in dv lottery,and for 20 years i didn't won or accepted… https://t.co/72TC4NgRTY"
5782,@realDonaldTrump https://t.co/KJ4kmtxDOa
5783,@realDonaldTrump Do you EVER sleep sir?
5784,@realDonaldTrump https://t.co/V3xaI0aU07
5785,"@realDonaldTrump @TheBabylonBee LOL, I think you got punked."
5786,@realDonaldTrump #TrumpLiesAmericansDie  #TrumpVirusDeathToll215K   #VoteForBiden
5787,@realDonaldTrump Why hasn't the California GOP been indicted???
5788,RT @ResistThePres: @realDonaldTrump Have a super duper spreader time! https://t.co/DCSTaZ0cSK
5789,RT @HKrassenstein: @realDonaldTrump I live in Fort Myers Florida and my entire family has already voted for Joe Biden.
5790,"@realDonaldTrump Aaah, the source of hate"
5791,RT @scientificrealm: @realDonaldTrump @Varneyco @FoxBusiness https://t.co/6KqDG3WLPh
5792,"@realDonaldTrump Mr President,for 20 years i had submitted in dv lottery,and for 20 years i didn't won or accepted… https://t.co/TJJC3Mjcvi"
5793,"RT @RWTrollPatrol: @realDonaldTrump Fun Facts, three of Trump's campaign managers have been arrested. It's been 112 days since Trump was ad…"
5794,@realDonaldTrump @GStephanopoulos A million more people watched Joe than you.
5795,"RT @eugenegu: @realDonaldTrump Oh right, that was Donald J. Trump."
5796,@realDonaldTrump https://t.co/DbF6VKOxbO
5797,@realDonaldTrump Trump2020😀Vote RED down the ticket--Remove Every Democrat!!
5798,@realDonaldTrump Lies. Pay your taxes sir.
5799,"@realDonaldTrump Mr President,for 20 years i had submitted in dv lottery,and for 20 years i didn't won or accepted… https://t.co/LUINmUtDYU"
5800,@realDonaldTrump hola me adoptas? te voto en las elecciones
5801,"@realDonaldTrump Giant crowd? Bruh, not helping coronavirus at all tbh."
5802,@realDonaldTrump https://t.co/nqAAlGRFWG
5803,@realDonaldTrump Wealthy liberal hypocrites...hum???
5804,"RT @eugenegu: @realDonaldTrump Last I recall, Joe Biden never falsely accused the Central Park 5 of rape and paid the New York Times and Ne…"
5805,@realDonaldTrump #SuckIt #AssHat https://t.co/4RZVVqt1nx
5806,"RT @murray_nyc: @realDonaldTrump @NBCNews What a predictable ""summary"" by Trump - he says the exact same thing after every TV appearance. I…"
5807,@realDonaldTrump I see he had more tuned into his Town Hall. You’re Losing It Donald!! Humiliation arrives November 3.
5808,RT @scientificrealm: @realDonaldTrump @cspan https://t.co/SaxHA6XuuI
5809,RT @ann_nonamuss: @realDonaldTrump Enjoy your super-spreader rally. (BTW: Biden's town hall got more viewers than yours)!!!!
5810,@realDonaldTrump @NBCNews HAHAHAHAHA... 🤣🤣🤣
5811,"@realDonaldTrump Mr President,for 20 years i had submitted in dv lottery,and for 20 years i didn't won or accepted… https://t.co/maDHnLhWbi"
5812,"@realDonaldTrump @NBCNews @cspan Such a small, small ""man"" you are."
5813,@realDonaldTrump https://t.co/nSSano0po6
5814,"RT @ShirlAAdams: @realDonaldTrump EVERYTHING! Our Jobs, Homes, Healthcare, Social Security/Medicare,401Ks, Women's Right to Choose, Marriag…"
5815,"@realDonaldTrump From another laptop: T*'s plan is to rob the treasury and move to Russia, trading secrets for asyl… https://t.co/Etoiw1Poib"
5816,@realDonaldTrump Takes. Predator....Rick....😂
5817,@realDonaldTrump Watch out for that BLUE TSUNAMI...it's a coming for you. 🌊
5818,"RT @ceoterrio: @realDonaldTrump TEUMP VIRUS ALERT : Hello Macon, GA.......be on the lookout for a Super Spreader headed to your Community..…"
5819,@realDonaldTrump And why is he excited?  'Cause he's down 4 points in Georgia. GEORGIA!  @TeamTrump staff need to j… https://t.co/bjAfKwXnry
5820,@realDonaldTrump Looser!
5821,@realDonaldTrump 샤워 다했어👶🏻
5822,@realDonaldTrump  @FoxNews @DanaPerino  @BMorgenstern45 @PressSec @kayleighmcenany @DonaldJTrumpJr   DEMOCRAT voter… https://t.co/Gx3YnKiVJQ
5823,@realDonaldTrump @POTUS Why aren't you mentioning at Rallies Pelosi said yes to tearing Wall down? Loss of our Jobs… https://t.co/wzXIUTf50S
5824,@realDonaldTrump Are you just playing Plague Inc IRL? You're never going to get Greenland in time.
5825,"@realDonaldTrump Mr President,for 20 years i had submitted in dv lottery,and for 20 years i didn't won or accepted… https://t.co/n12uoj5dSp"
5826,@realDonaldTrump That's why so many are mad... People with low income still have to pay sale s tax ..
5827,@realDonaldTrump https://t.co/1IvlTmtb1n
5828,@realDonaldTrump The great State of Georgia loves Trump.  He needed comfort the day after he appeared on stage for… https://t.co/ziQMjLjjRY
5829,@realDonaldTrump عن أبي هريرة رضي الله عنه، أن النبي ﷺ قال: (ما من يوم يصبح العباد فيه، إلا ملكان ينزلان، فيقول أحد… https://t.co/DjKAG7RDbZ
5830,RT @itsJeffTiedrich: @realDonaldTrump @NBCNews mister president sir the voices in your head are not credible reviewers
5831,"RT @jgmonte922: @realDonaldTrump Wondering when, with all this tweeting and rallying, you’re actually working for the American people..."
5832,@realDonaldTrump @TrumpSucksA https://t.co/K9RlVbuuxh
5833,@realDonaldTrump @NBCNews 😂😂😂😂😂😂@JoeBiden CRUSHED YOU IN RATINGS!!!!!!!!!!!
5834,"@realDonaldTrump One word to all Americans, please don’t be on the wrong side of the aisle/ history, put your perso… https://t.co/ur68mKocSD"
5835,@realDonaldTrump https://t.co/4THn0599yS
5836,@realDonaldTrump Kick the clown out of our White House
5837,@realDonaldTrump i see masks?! that’s a shock  https://t.co/7PIAu7Vd3H
5838,"@realDonaldTrump Mr President,for 20 years i had submitted in dv lottery,and for 20 years i didn't won or accepted… https://t.co/DP9jfNKKsI"
5839,@realDonaldTrump You are an essential worker. Thank you for being out there and not hiding in your basement.🇺🇸Vote Trump🇺🇸
5840,RT @howeasyweforget: @realDonaldTrump #VoteTrumpOut #VoteOutCorruptGOP #BidenHarrisLandslide https://t.co/J8IYMR52QC
5841,@realDonaldTrump It was a Great peaceful protest. I’m so glad I got to go. https://t.co/D5W5rioBUp
5842,@realDonaldTrump SUPER SPREADER - you are not helping slow the spread of covid 19.  You don’t care about us.
5843,@realDonaldTrump #Trump2020 😊
5844,"@realDonaldTrump Mr President,for 20 years i had submitted in dv lottery,and for 20 years i didn't won or accepted… https://t.co/gFmZGuixnR"
5845,@realDonaldTrump #CrazyUncleTrump
5846,@realDonaldTrump  You can take a torch to all of President Obama’s accomplishments. But you will NEVER EVER come cl… https://t.co/ZaslGgdJST
5847,@realDonaldTrump https://t.co/hfzAUvPXx6
5848,@realDonaldTrump Mr president you have my vote 100%
5849,"@realDonaldTrump Murdered over 220,000 Americans, aided putin in butchering US Service Members and he's toast.… https://t.co/PJzBmip1ti"
5850,@realDonaldTrump É o canavial de rola te esperando
5851,RT @scientificrealm: @realDonaldTrump @Varneyco @FoxBusiness https://t.co/Yu4vEiMRcm
5852,@realDonaldTrump YOU GOTTA GO....WE WANT OUR COUNTRY BACK AND YOU’RE THE WORST PRESIDENT IN HISTORY
5853,@realDonaldTrump @LindseyGrahamSC you are going to HELL! How can you support this MF??!!
5854,"@realDonaldTrump Biden got more viewers than you! Ha ha ha looser ,looser ,looser!"
5855,@realDonaldTrump Trump news - live: President rants at rally as revelations of his ‘astounding’ dishonesty emerge f… https://t.co/Xh2Sx1qKPC
5856,@realDonaldTrump Oh look! A Covid party. Keep this up and there won't be enough Republicans left to vote him into office.
5857,@realDonaldTrump EVERYTHING THAT'S LEFT AFTER WE'VE LOST SO MUCH ON YOUR WATCH! #VoteHimOut… https://t.co/qZm2Ctgvol
5858,RT @Baligubadle1: @realDonaldTrump Joe Biden won last night and today's ratings
5859,"RT @dvillella: @realDonaldTrump They guy who told us he knows more than the generals, more than the scientists, and more about any subject…"
5860,@realDonaldTrump https://t.co/WRr1UJ2jSS
5861,@realDonaldTrump @POTUS @SenatorCollins #GanjaCity #StopArmenianTerrorism #GanjaGenocide https://t.co/OmWD3yLcIm
5862,@realDonaldTrump ستا او د غنی ښځه وغیم
5863,@realDonaldTrump Massive Super-Spreader Event!
5864,RT @Zynnwood: @realDonaldTrump @SenatorCollins She’s just trying to straddle the Maine voters. Not that it will help. We and you need the R…
5865,@realDonaldTrump YOU GOTTA GO....WE WANT OUR COUNTRY BACK YOU’RE THE WORST PRESIDENT IN HISTORY
5866,@realDonaldTrump Do you know what a torch carrying white hooded racial slur chanting good person is?   Trump friend… https://t.co/PTuGOz3oeX
5867,@realDonaldTrump Bye Bye
5868,@realDonaldTrump @GStephanopoulos Hahahahahahahahaha!!! He kicked your ass last night!
5869,@realDonaldTrump These are the mad ravings of a cornered animal (who’s also a f*cking liar).
5870,RT @petehasabeard: @realDonaldTrump Remember that time @BarackObama won the Nobel Peace Prize?
5871,@realDonaldTrump https://t.co/y8SU5LxDj8
5872,RT @chipfranklin: @realDonaldTrump Who agrees that Trump is a super predator? ✋
5873,@realDonaldTrump THEY PLAN IS ILLEGAL VOTING AND RIOTING IF THEY LOSE!  CRUSH THE RIOTERS AND LOOTERS AND MURDERERS… https://t.co/Yg3dVwMhyz
5874,"@realDonaldTrump Too little, too late @realDonaldTrump.  Georgia is on to your lies and treachery.  Running out of… https://t.co/Ksxabjf6ji"
5875,@realDonaldTrump Biden sucks
5876,"RT @rhondagilr: @realDonaldTrump You think it’s sad, try living here. Our $hitty governor locked the state down when the pandemic hit. It d…"
5877,@realDonaldTrump FEARS!  Stop manufacturing fears. No one scare but you. Hunter story is fake and a hit job from your Russian friends
5878,@realDonaldTrump https://t.co/lF0XS8lsQ6
5879,@realDonaldTrump https://t.co/Caer7A2uku
5880,@realDonaldTrump stop sending me stupid political ads in the mail! I don’t want that crap! No one does. I don’t wan… https://t.co/9a22ODgKBb
5881,@realDonaldTrump you shouldn't be around people......killer
5882,@realDonaldTrump @NBCNews https://t.co/gCOBRAIeDR
5883,RT @Sam07461001: @realDonaldTrump @SenatorCollins #VoteTrumpAndSuzanCollinsOut #VoteBidenHarris2020
5884,"RT @HKrassenstein: @realDonaldTrump Ok good, because I highly doubt any woman has ever referred to you as “Big T.”"
5885,@realDonaldTrump I support you Trump but you have to start helping the American people out and start sending out st… https://t.co/8f4yjwyQDt
5886,RT @_ReaalAmerican_: @realDonaldTrump #GOPGenocide https://t.co/JhSYffQI1h
5887,RT @sez_mo: @realDonaldTrump People in Georgia waiting in line for 11 hours to vote for Biden! Thanks for driving the blue nail into the re…
5888,@realDonaldTrump https://t.co/K4BF2x3C8I
5889,@realDonaldTrump You failed to address gun violence. You failed to address climate change.  You failed to address r… https://t.co/0fqKZcpBA9
5890,@realDonaldTrump @SenateGOP @HouseGOP  You guys worked hard to destroy the Republican Party. https://t.co/zVCDnR3mrN
5891,@realDonaldTrump Did someone say puppet? https://t.co/G2vFWdOBTr
5892,@realDonaldTrump the GOP WILL ABANDON YOU THE MINUTE YOU PUT BARRETT ON THE COURT. That’s all they were using you f… https://t.co/dJrPjUbFw4
5893,@realDonaldTrump I HOPE THEY ARE SMART ENOUGH TO LOCK YOUR TRADER ASS!!!
5894,@realDonaldTrump I bet us Suburban woman are lining up to vote for you after that shit show on NBC last night.  Way… https://t.co/yt4SOi1R6U
5895,@realDonaldTrump How do you say that when you claim to be the president of the United States. Isn't California one… https://t.co/Db3nsrVHde
5896,@realDonaldTrump you are pathetic. https://t.co/K4InGOzTiB
5897,@realDonaldTrump just vote blue https://t.co/K4BF2x3C8I
5898,"@realDonaldTrump Wow. Listening to you explain the Biden tax plan, one would almost think that you hadn't been payi… https://t.co/MvJQm7r0Az"
5899,@realDonaldTrump This is nuts... Prices are going way up..... Herd only the working people are getting the second s… https://t.co/uA5LfXPMti
5900,@realDonaldTrump If poll numbers are looking so strong why are you having to hold rallies in Georgia?
5901,@realDonaldTrump Didn’t you just freely use it tho?
5902,"RT @AynRandPaulRyan: @realDonaldTrump @TheBabylonBee Babylon Bee is a satire site, you unbelievable idiot.  Christ on a cracker, you are du…"
5903,"@realDonaldTrump Soon, Macon, GA will have a much depleted crowd as will all of the USA as #Trump , the super sprea… https://t.co/ipSKyVAi7W"
5904,RT @Cleavon_MD: @realDonaldTrump ⚠️dead at 16 16 y.o. Estella Perez from Homestead Florida died from #COVID. This death was preventable and…
