,text
12431,"no no noobiden joe stop spreading fear and stop telling pple to trusting their leader other will come after this president career politician will always give figures and statistics joe biden what did u do in the heat on the pandemic nothing you were in house so please the president has done his best and a lot of country even germany model after wat the usa is doing a lot of countries copied the usa crisis management during covid and looked up to trump for leadership am not american and telling u the truth keep this president hes better than joe  love or hate trump his working hard  after trump cuomo can run for office
"
12432,"sleepy joe was sleepy
"
12433,"if no one show up to joe rallies that dont tell him nothing with 3 brain surgeries huh
"
12434,"trump aint playing with joe
"
12435,"joe dont sounds like he want to win br you not getting the votes without reparations  period
"
12436,"i need to say it slow joe can39t face the tough leaders of this world he would be a disaster
"
12437,"joe biden dont have reparations he do t got to worry about a vote america stand with blacks
"
12438,"dear joebr america is not the country of quotequalityquot that39s socialismbr america is the country of quotfairnessquot if you want to gain more you work more
"
12439,"what do prevailing wage mean joe
"
12440,"joe biden is  proud his son a crachkhead
"
12441,"count the police violance  joe from your laws count the house your forfeited on
"
12442,"trump is a1 what are you joe you went head to head with putin and gave some too joe for 35 million
"
12443,"why nobody go to your rallies joe because you been poured  gasoline all over your career
"
12444,"who39s with me to vote joe biden
"
12445,"if joe biden is the democrate party then they loss by a landslide 3 brain surgeries
"
12446,"joe biden tried the make the suburbs into projects public housing and nobody wanted it joe hiden is a threat to the suburbs
"
12447,"2 on 1 in the blue corner chris wallace joe biden in the red corner president donald trump let39s get ready to rumble
"
12448,"denounce china joe biden he cant its a conflict of interest for him to denounce china and stand with america look joe he talk and get quiet at
"
12449,"why should america trust joe biden fix what he wrote laws to make
"
12450,"joe biden man what this dude is talking about xddd
"
12451,"lmao trump got endorsements while joe biden got defunded cops doing drive bys
"
12452,"so who made a train to separate go threw a black community to separate  the black race shut up joe
"
12453,"joe we the people cant close our eyes and imagine no shot like that wtf is wrong with you
"
12454,"why did the moderator keep calling joe quotvice presidentquot
"
12455,"if its about the american people joe then where the hell is our reparations
"
12456,"why did he deserve 3000000 from moscow we the people want to know joe
"
12457,"joe biden losing so bad how bad is he so bad he got shoot at voters and still cant make them  scared enough  to votes for him
"
12458,"this format does not work we need long form discussion like what joe rogan could moderate even if we got someone else to moderate such a thing it would be much more telling than this drivel
"
12459,"what a joke joe you gotta go
"
12460,"same question for joe biden and his income taxes
"
12461,"i hate trump but joe is being manhandled and dominated
"
12462,"joe biden show is hunter resume
"
12463,"will joe biden give up his president pay for the whole four years
"
12464,"just a little note on the riots which are actually most of the time white people who take advantage of the situation as white people we have absolutely no right to judge as we have not experienced 400 of genocide racism enslavement i can fully understand that black people are angry and want to burn smt down and the national guard c39mon are you serious can we pls talk about the cops who are shooting at peaceful protestors bc they are the real murders and rioters i thought joe biden would say thatbr and the antifa wtf it39s not dangerous look at kkk but ofc trump denies that as his father was a member of the group and trump obviously supports white supremacy another topic can we pls talk about the white people showing up in full armed gear and spreading hate and fear and the lynching that currently is happening in this country
"
12465,"joe look like he had three brain surgeries on god
"
12466,"joe biden dont care see he silent not interrupting to make a no point when he talked about the best for america trump
"
12467,"he wanted to distroyed the country for 47 years our  country cant take joe no more
"
12468,"joe biden trying to make america live like we all had three brain surgeries
"
12469,"joe biden never have a crowd america is not feleling him or kamal harris
"
12470,"nobody shows up joe why
"
12471,"it nothing smart about joe biden facts
"
12472,"we the people only trust trump  with the vaccine joe boden you and your scientist had yall chance when the virus started hell yeah they are contributing to that fear joe is confused on our health
"
12473,"we take a shot everytime trump interupts joe biden vodka and whiskey only
"
12474,"while such bs he wants to let joe biden talk but not our president
"
12475,"if i counted the amount of times trump interrupted joe biden i would be rich
"
12476,"is this video messed up because i39m having problems even watching it with the it39s like going slow like joe
"
12477,"chris wallace asks  questions that bypass president trump39s great accomplishments  that allow 40year joe lie exclusively and then not allowing president trump to answer those alligatios because then chris wallace says quotwe got to move it onquot and asks another projoe question
"
12478,"trumps only comeback joe you haven39t done anything in 47 years
"
12479,"dictator joe biden quotthe twentyaaahhtwo hundred millionaaaahthe two hundred thousand people who died on his watch theyaaah how many of them survived lol fact check dead people don39t survive joe biden minute a hrefhttpswwwyoutubecomwatchvy4hqzei8f_uampt27m00s2700a
"
12480,"dictator joe biden quotthe twentyaaahhtwo hundred millionaaaahthe two hundred thousand people who died on his watch theyaaah how many of them survived lol fact check dead people don39t survive joe biden minute a hrefhttpswwwyoutubecomwatchvy4hqzei8f_uampt27m00s2700a
"
12481,"dictator joe biden quotthe twentyaaahhtwo hundred millionaaaahthe two hundred thousand people who died on his watch theyaaah how many of them survived lol fact check dead people don39t survive joe biden minute a hrefhttpswwwyoutubecomwatchvy4hqzei8f_uampt27m00s2700a
"
12482,"dictator joe biden quotmy party is me i am the democratic party i approve the party policyquot minute a hrefhttpswwwyoutubecomwatchvy4hqzei8f_uampt26m40s2640a
"
12483,"dictator joe biden quotmy party is me i am the democratic party i approve the party policyquot minute a hrefhttpswwwyoutubecomwatchvy4hqzei8f_uampt26m40s2640a
"
12484,"sleepy joe thinks american opinion revolves exclusively around corona virus when the people that elected president trump were heart and bank broke and at the end of their rope
"
12485,"dictator joe biden quotmy party is me i am the democratic party i approve the party policyquot minute a hrefhttpswwwyoutubecomwatchvy4hqzei8f_uampt26m40s2640a
"
12486,"joe biden is actually stupid hes trying so hard to try and make trump look like a bad guy and hes failing at it
"
